"left","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","sales","salary"
"0",0.1873,0.8148,6,160,6,0,0,"sales","low"
"0",0.5523,0.3375,7,250,5,0,0,"sales","low"
"0",0.5545,0.5828,6,195,6,0,0,"accounting","low"
"1",0.4681,0.2329,7,179,5,0,0,"technical","low"
"0",0.5717,0.8648,9,221,8,0,0,"product_mng","low"
"0",0.6855,0.2367,5,266,4,0,0,"RandD","high"
"0",0.519,0.3367,5,287,4,0,0,"support","medium"
"0",0.787,0.4294,7,239,3,0,0,"support","medium"
"0",0.2717,0.5484,6,232,7,0,0,"support","low"
"0",0.7434,0.5976,8,213,9,0,0,"IT","medium"
"0",0.6125,0.4995,6,258,7,0,0,"management","high"
"0",0.4626,0.4052,9,203,4,0,0,"technical","low"
"0",0.7358,0.2771,11,221,9,0,0,"support","low"
"1",0.2236,0.2136,4,170,5,0,0,"technical","medium"
"0",0.378,0.2415,10,210,5,1,0,"sales","low"
"0",0.4842,0.5401,6,212,7,0,0,"technical","medium"
"0",0.694,0.6877,6,313,5,0,0,"sales","low"
"0",0.3101,0.7508,9,206,4,0,0,"sales","low"
"0",0.5605,0.5649,7,296,6,1,0,"accounting","medium"
"0",0.7569,0.9043,7,267,4,1,0,"technical","low"
"0",0.5194,0.6359,6,266,6,1,0,"RandD","low"
"1",0.3572,0.3904,5,160,7,0,0,"management","low"
"0",0.3223,0.8192,9,221,6,1,0,"RandD","low"
"1",0.1308,0.6581,12,354,7,0,0,"technical","low"
"1",0.292,0.5089,7,350,5,0,0,"support","medium"
"0",0.6732,0.7,9,289,8,1,0,"sales","low"
"0",0.9144,0.4559,12,293,6,1,0,"sales","medium"
"0",0.7724,0.4155,7,224,6,0,0,"IT","low"
"1",0.3392,0.61,11,342,6,0,0,"sales","medium"
"0",0.7792,0.2264,7,98,6,0,0,"hr","medium"
"1",0.4175,0.1755,7,172,4,0,0,"sales","medium"
"0",0.9252,0.9205,13,243,8,0,0,"support","low"
"0",0.5489,0.3384,10,205,7,1,0,"RandD","medium"
"0",0.584,0.7897,10,203,10,0,0,"accounting","medium"
"1",0.1327,0.5324,11,301,9,0,0,"technical","low"
"0",0.4673,0.3108,7,237,3,0,0,"hr","low"
"0",0.3444,0.5583,10,250,4,0,0,"technical","low"
"0",0.4814,0.4825,6,168,2,0,0,"support","medium"
"1",0.4864,0.4531,7,150,4,0,0,"marketing","medium"
"0",0.8077,0.7977,8,280,2,0,0,"technical","low"
"0",0.8831,0.5208,6,249,7,0,0,"sales","medium"
"0",0.8234,0.6409,6,201,4,0,0,"IT","medium"
"0",0.806,0.2079,5,290,2,0,0,"sales","low"
"0",0.5856,0.67,12,165,7,1,0,"technical","low"
"0",0.1348,0.8323,10,274,5,1,0,"sales","low"
"0",0.1555,0.3878,7,267,9,0,0,"IT","medium"
"0",0.8819,0.3022,8,270,5,0,0,"sales","low"
"0",0.5942,0.4134,5,226,3,0,0,"sales","medium"
"0",0.792,0.8264,7,159,2,0,0,"accounting","medium"
"1",0.5251,0.5541,4,270,6,0,0,"technical","medium"
"0",0.4558,0.3949,7,193,4,1,0,"management","medium"
"0",0.7737,0.6023,6,293,4,0,0,"technical","low"
"1",0.0248,0.4914,10,258,8,0,0,"sales","medium"
"0",0.4291,0.0335,7,171,12,1,0,"marketing","low"
"1",0.496,0.563,13,292,7,0,0,"RandD","low"
"0",0.7031,0.5977,9,337,5,0,0,"sales","medium"
"0",0.6102,0.4495,9,216,3,0,0,"hr","low"
"0",0.7344,0.618,3,247,3,1,0,"accounting","low"
"0",0.5329,0.333,7,226,3,1,0,"sales","medium"
"0",0.7909,0.7879,9,274,5,0,0,"technical","high"
"0",0.7829,0.6136,9,314,7,0,0,"sales","medium"
"1",0.4589,0.3429,3,187,4,0,0,"product_mng","medium"
"0",0.6576,0.5006,8,299,5,0,0,"RandD","medium"
"0",0.5164,0.3425,8,331,4,0,0,"IT","medium"
"1",0.6223,0.793,11,272,9,0,0,"technical","medium"
"1",0.5213,0.2599,5,147,3,0,0,"support","medium"
"0",0.5996,0.3368,5,239,6,0,0,"technical","low"
"1",0.293,0.1357,5,163,6,0,0,"management","low"
"0",0.7084,0.1604,11,330,8,0,0,"support","medium"
"0",0.5559,0.4304,6,233,8,0,0,"sales","medium"
"0",0.5985,0.43,6,174,7,0,0,"hr","medium"
"0",0.6598,0.2603,8,256,4,0,0,"technical","medium"
"0",0.6382,0.7383,8,192,7,0,0,"sales","medium"
"1",0.0337,0.6443,10,372,9,0,0,"IT","medium"
"0",0.0961,0.4789,4,321,9,0,0,"sales","medium"
"0",0.2398,0.6636,5,326,9,1,0,"hr","medium"
"1",0.6475,0.267,7,214,5,0,0,"technical","high"
"0",0.781,0.5956,8,194,5,1,0,"sales","medium"
"0",0.1654,0.6629,2,275,8,0,0,"sales","medium"
"0",0.6796,0.9181,6,250,7,0,0,"product_mng","low"
"0",0.8063,0.3261,10,356,7,0,0,"technical","low"
"0",0.9081,0.466,6,319,5,0,0,"IT","low"
"1",0.4835,0.2598,4,196,6,0,0,"product_mng","low"
"0",0.8381,0.7386,10,267,6,0,0,"RandD","low"
"0",0.7057,0.6395,7,302,6,1,0,"technical","low"
"0",0.2928,0.2514,6,207,4,0,0,"support","low"
"0",0.5677,0.5307,5,246,9,0,0,"technical","medium"
"0",0.9708,0.4363,8,197,5,1,0,"sales","medium"
"0",0.5903,0.6691,8,222,7,0,0,"sales","low"
"0",0.5835,0.461,6,247,4,0,0,"sales","low"
"0",0.5489,0.4334,6,233,4,0,0,"technical","low"
"0",0.6674,0.6553,4,200,6,0,0,"technical","low"
"1",0.1273,0.7602,14,343,4,0,0,"sales","low"
"0",0.3296,0.4283,8,192,8,0,0,"technical","medium"
"0",0.3474,0.3728,5,227,5,0,0,"support","medium"
"0",0.6402,0.7011,7,269,2,0,0,"marketing","medium"
"0",0.5491,0.3408,11,339,8,0,0,"product_mng","low"
"0",0.7727,0.525,11,265,6,0,0,"IT","low"
"1",0.2736,0.6913,11,275,7,0,0,"support","low"
"0",0.4321,0.5718,4,231,4,0,0,"technical","medium"
"0",0.8731,0.6435,10,165,6,0,0,"technical","medium"
"0",0.8563,0.6951,6,207,5,0,0,"sales","low"
"0",0.6839,0.535,6,224,4,1,0,"marketing","medium"
"0",0.6227,0.6366,7,269,6,0,0,"technical","medium"
"1",0.1732,0.5648,11,346,5,0,0,"accounting","low"
"0",0.5425,0.4732,7,188,10,0,0,"technical","medium"
"0",0.5019,0.7364,6,198,5,1,0,"product_mng","medium"
"0",0.6802,0.3117,7,235,6,0,0,"marketing","high"
"0",0.6419,0.638,6,268,3,0,0,"support","low"
"0",0.7405,0.4973,6,164,8,0,0,"technical","low"
"0",0.7718,0.517,5,234,6,0,0,"accounting","medium"
"1",0.2385,0.8406,9,353,6,0,0,"sales","medium"
"1",0.6406,0.739,6,273,6,0,0,"hr","medium"
"0",0.0647,0.3418,10,262,10,0,0,"technical","low"
"0",0.7438,0.455,6,252,7,0,0,"technical","medium"
"0",0.248,0.3209,8,228,6,1,0,"sales","low"
"0",0.5053,0.5942,5,160,2,0,0,"sales","medium"
"1",0.1541,0.7821,12,262,7,0,0,"technical","medium"
"1",0.6183,0.718,8,260,9,0,0,"technical","low"
"0",0.6441,0.5716,5,213,5,0,0,"sales","medium"
"0",0.3127,0.6869,8,299,4,0,0,"technical","medium"
"0",0.6773,0.3713,9,133,3,0,0,"sales","medium"
"0",0.1392,0.4466,8,196,13,1,0,"sales","medium"
"1",0.1644,0.6352,10,347,6,0,0,"support","low"
"0",0.058,0.7728,3,312,6,0,0,"technical","medium"
"0",0.874,0.7339,9,360,3,1,0,"support","medium"
"1",0.1623,0.5876,13,296,8,0,0,"IT","medium"
"1",0.1087,0.5895,12,313,9,0,0,"technical","low"
"0",0.4798,0.5326,4,160,5,0,0,"marketing","low"
"0",0.7848,0.7447,8,273,6,1,0,"support","medium"
"0",0.7998,0.9144,7,226,3,0,0,"support","medium"
"0",0.5405,0.2153,10,341,5,0,0,"RandD","medium"
"0",0.454,0.2457,6,304,7,0,0,"sales","medium"
"0",0.5194,0.3458,4,264,4,0,0,"IT","medium"
"0",0.5849,0.7439,5,273,6,1,0,"sales","medium"
"0",0.3617,0.7114,12,357,8,0,0,"management","medium"
"0",0.4899,0.1873,5,222,4,1,0,"technical","low"
"0",0.7265,0.2699,13,188,6,0,0,"hr","low"
"1",0.258,0.3469,5,253,6,0,0,"support","low"
"1",0.3338,0.7191,11,260,4,0,0,"sales","low"
"0",0.4216,0.55,7,281,4,0,0,"marketing","medium"
"0",0.3279,0.3456,10,206,8,1,0,"marketing","high"
"0",0.5235,0.2337,7,209,4,0,0,"IT","medium"
"0",0.462,0.8732,6,325,5,0,0,"marketing","low"
"0",0.5678,0.4911,9,178,4,1,0,"support","low"
"0",0.3472,0.6203,8,192,3,0,0,"hr","medium"
"1",0.3094,0.8038,9,301,5,0,0,"hr","low"
"0",0.6331,0.6439,10,292,6,0,0,"support","medium"
"0",0.8007,0.7051,8,300,7,0,0,"support","medium"
"0",0.6215,0.4574,4,245,3,1,0,"accounting","medium"
"0",0.5707,0.5232,7,170,6,1,0,"support","medium"
"1",0.2107,0.7196,10,361,6,0,0,"product_mng","medium"
"1",0.6274,0.7442,8,316,5,0,0,"marketing","low"
"0",0.4715,0.6968,7,149,5,0,0,"technical","high"
"0",0.7396,0.3821,8,217,3,0,0,"marketing","medium"
"1",0.1816,0.7395,11,314,7,0,0,"support","medium"
"1",0.0551,0.6825,12,329,7,0,0,"sales","low"
"1",0.5019,0.8141,4,190,7,0,0,"support","low"
"0",0.582,0.2363,11,306,3,0,0,"IT","low"
"0",0.8982,0.5862,5,259,3,1,0,"support","high"
"0",0.4427,0.2353,6,241,7,1,0,"accounting","low"
"0",0.884,0.5367,6,273,4,1,0,"sales","medium"
"0",0.3083,0.705,7,252,5,0,0,"IT","medium"
"1",0.3537,0.4607,6,184,3,0,0,"marketing","medium"
"0",0.5325,0.4874,10,338,11,0,0,"IT","medium"
"0",0.7138,0.4217,9,138,4,0,1,"management","high"
"1",0.1849,0.5721,10,394,8,1,0,"IT","low"
"0",0.7256,0.7381,6,355,4,0,0,"sales","medium"
"0",0.2719,0.6843,9,177,8,0,0,"RandD","medium"
"0",0.8323,0.3658,7,275,5,0,0,"technical","medium"
"0",0.541,0.9323,5,263,6,0,0,"accounting","high"
"0",0.5009,0.8767,10,199,2,0,0,"hr","low"
"0",0.6637,0.3922,9,270,2,1,0,"support","low"
"0",0.8721,0.529,12,185,6,0,0,"product_mng","low"
"0",0.8975,0.2201,9,221,6,0,0,"sales","medium"
"0",0.8572,0.256,5,268,5,0,0,"technical","medium"
"0",0.1899,0.4897,10,214,7,0,0,"sales","high"
"0",0.9019,0.7638,5,347,4,0,0,"sales","medium"
"0",0.6864,0.6593,6,273,7,0,0,"marketing","low"
"1",0.2648,0.8158,8,288,6,0,0,"sales","medium"
"0",0.6008,0.5006,14,167,3,0,0,"sales","low"
"0",0.6548,0.4223,6,306,4,0,0,"IT","medium"
"0",0.549,0.5273,10,223,3,0,0,"accounting","low"
"0",0.2939,0.3595,10,250,3,0,0,"technical","medium"
"0",0.2838,0.6493,9,293,5,0,0,"management","low"
"0",0.3895,0.6592,12,244,8,1,0,"technical","low"
"1",0.2167,0.3876,5,176,3,0,0,"sales","medium"
"0",0.717,0.5231,8,258,5,0,0,"sales","medium"
"0",0.5827,0.7163,6,283,6,0,0,"support","medium"
"0",0.5063,0.5024,6,159,3,0,0,"sales","low"
"0",0.6627,0.4041,7,325,3,0,0,"technical","low"
"0",0.4749,0.5532,11,326,4,0,0,"support","medium"
"0",0.2231,0.3229,9,253,5,1,0,"RandD","medium"
"1",0.5675,0.9243,8,299,8,0,0,"hr","low"
"0",0.6767,0.4683,6,364,9,0,0,"sales","low"
"0",0.6345,0.6889,10,180,11,0,1,"management","high"
"0",0.4417,0.5271,8,192,10,0,0,"IT","medium"
"0",0.2834,0.6309,6,291,6,0,0,"marketing","low"
"0",0.4045,0.1825,9,170,9,0,0,"hr","low"
"0",0.6992,0.418,4,217,3,0,0,"support","medium"
"0",0.6781,0.3523,6,339,3,0,0,"technical","medium"
"0",0.466,0.7081,9,167,7,0,0,"IT","low"
"1",0.7753,0.8185,9,353,6,0,0,"hr","low"
"0",0.3823,0.4188,8,337,4,0,0,"support","low"
"0",0.6731,0.3278,10,235,5,1,0,"technical","medium"
"0",0.4048,0.184,9,174,4,0,0,"IT","medium"
"1",0.2093,0.0962,4,211,5,0,0,"product_mng","medium"
"1",0.3022,0.8852,11,352,7,0,0,"technical","low"
"0",0.5042,0.4176,8,230,3,1,0,"management","medium"
"0",0.5793,0.4067,8,201,7,0,0,"hr","medium"
"0",0.5677,0.5291,8,260,4,0,0,"IT","low"
"1",0.6422,0.9456,13,321,5,0,0,"support","high"
"0",0.1964,0.5498,9,252,8,0,0,"support","medium"
"0",0.7494,0.6079,10,204,4,0,1,"sales","medium"
"0",0.6468,0.3253,12,268,6,0,0,"product_mng","low"
"0",0.4134,0.0723,9,203,8,0,0,"technical","low"
"0",0.4151,0.4023,6,231,4,0,0,"sales","medium"
"0",0.2956,0.247,8,172,6,0,0,"hr","medium"
"0",0.248,0.4714,8,272,7,0,0,"RandD","low"
"0",0.5788,0.3213,5,294,6,1,0,"support","medium"
"0",0.5764,0.3044,4,214,6,0,0,"hr","low"
"0",0.6627,0.3608,7,230,6,0,0,"technical","medium"
"1",0.062,0.7711,9,292,4,0,0,"technical","medium"
"0",0.9186,0.4552,9,241,4,0,0,"technical","low"
"0",0.7796,0.3161,8,183,8,0,0,"technical","low"
"1",0.2893,0.1218,5,216,6,0,0,"technical","medium"
"0",0.3984,0.423,11,173,3,0,0,"technical","low"
"0",0.4035,0.5486,9,294,7,1,0,"technical","low"
"0",0.4722,0.6416,6,317,5,1,0,"technical","low"
"1",0.5128,0.421,6,252,3,0,0,"IT","medium"
"0",0.6081,0.0631,9,301,8,0,0,"product_mng","medium"
"1",0.1288,0.8401,10,292,4,0,0,"support","medium"
"1",0.1235,0.711,9,332,8,0,0,"support","low"
"0",0.6758,0.3523,6,215,7,0,0,"sales","low"
"0",0.6471,0.3181,7,339,7,0,0,"RandD","medium"
"1",0.1581,0.47,9,322,7,0,0,"technical","medium"
"1",0.4181,0.4304,4,218,7,0,0,"support","medium"
"0",0.85,0.8838,4,180,6,1,0,"accounting","medium"
"0",0.6829,0.6458,9,325,2,0,0,"marketing","low"
"0",0.3853,0.4056,13,173,4,0,0,"management","high"
"0",0.516,0.3664,8,235,3,0,0,"sales","medium"
"1",0.4388,0.4144,3,225,7,0,0,"IT","low"
"0",0.5819,0.2238,6,215,5,0,0,"IT","low"
"0",0.3704,0.8145,8,346,3,1,1,"marketing","low"
"1",0.2931,0.1965,4,205,4,0,0,"sales","medium"
"0",0.4678,0.3511,10,213,5,0,0,"sales","medium"
"1",0.379,0.317,6,211,7,0,0,"technical","low"
"0",0.3798,0.64,8,207,3,0,0,"marketing","high"
"1",0.2949,0.2735,4,183,7,0,0,"support","low"
"0",0.6306,0.6523,2,164,5,1,0,"sales","low"
"0",0.3752,0.4087,6,322,3,0,0,"technical","medium"
"0",0.7688,0.2694,5,169,5,0,1,"sales","high"
"0",0.7832,0.3894,8,356,7,0,0,"sales","medium"
"0",0.5631,0.5136,7,344,8,0,0,"support","medium"
"0",0.7737,0.5134,7,257,7,0,0,"hr","medium"
"1",0.0859,0.8219,9,371,6,0,0,"support","low"
"0",0.5573,0.3486,10,296,3,0,0,"accounting","low"
"1",0.2512,0.2473,4,191,6,0,0,"sales","low"
"0",0.1194,0.6205,7,258,8,0,0,"marketing","medium"
"1",0.3486,0.7737,10,259,9,0,0,"IT","medium"
"0",0.7,0.447,9,229,3,0,0,"sales","low"
"1",0.3323,0.2553,7,216,7,0,0,"support","low"
"0",0.4628,0.5885,8,178,3,0,0,"marketing","medium"
"0",0.7894,0.8293,8,310,6,0,0,"technical","medium"
"0",0.8142,0.5739,11,221,6,0,0,"hr","high"
"0",0.5223,0.5234,9,249,4,0,0,"technical","low"
"0",0.6374,0.6944,9,302,5,0,0,"marketing","medium"
"0",0.1859,0.5336,8,138,7,0,0,"product_mng","medium"
"1",0.4929,0.1671,2,179,3,0,0,"accounting","low"
"0",0.5925,0.6216,9,318,7,1,0,"product_mng","medium"
"0",0.8766,0.4751,8,175,5,0,0,"IT","low"
"0",0.4373,0.3286,7,238,6,0,0,"support","low"
"0",0.344,0.4679,8,227,4,1,0,"support","low"
"0",0.347,0.5044,7,156,6,1,0,"accounting","medium"
"0",0.8555,0.6905,11,215,5,0,0,"product_mng","medium"
"0",0.7761,0.3955,13,301,4,0,0,"technical","low"
"0",0.4301,0.2824,8,223,5,0,0,"sales","medium"
"0",0.6298,0.3811,6,192,4,0,0,"accounting","medium"
"0",0.7968,0.5012,5,164,6,0,0,"technical","low"
"0",0.8225,0.5473,5,254,4,0,0,"support","low"
"0",0.5632,0.7553,6,237,6,0,0,"sales","medium"
"1",0.1834,0.5148,6,280,9,0,0,"support","low"
"0",0.5739,0.7545,9,249,4,0,0,"technical","low"
"0",0.1365,0.7287,10,197,8,0,0,"hr","low"
"1",0.223,0.6177,15,320,5,0,0,"RandD","medium"
"0",0.7749,0.5016,8,244,5,0,0,"sales","low"
"0",0.7301,0.3029,5,231,3,0,0,"marketing","medium"
"0",0.4026,0.2099,9,231,4,0,0,"accounting","medium"
"0",0.7841,0.4796,7,204,4,1,0,"sales","medium"
"1",0.4936,0.5066,11,337,9,0,0,"sales","low"
"0",0.7064,0.7555,12,330,6,0,0,"sales","low"
"0",0.5924,0.7098,11,294,3,0,0,"support","high"
"1",0.4532,0.5354,6,283,8,1,0,"sales","low"
"0",0.6667,0.5108,8,298,7,0,0,"sales","low"
"0",0.8251,0.6451,5,242,7,0,0,"technical","low"
"1",0.3108,0.6084,8,309,8,0,0,"technical","low"
"1",0.4393,0.1315,10,180,3,0,0,"marketing","medium"
"0",0.6783,0.2052,7,319,3,0,0,"RandD","low"
"0",0.6997,0.322,9,202,7,0,0,"IT","low"
"1",0.3378,0.2622,7,153,7,0,0,"sales","low"
"1",0.5762,0.2597,4,231,7,0,0,"accounting","medium"
"0",0.663,0.8322,8,191,3,0,0,"technical","medium"
"1",0.4382,0.2883,10,145,6,0,0,"sales","low"
"0",0.9552,0.6773,8,221,10,0,0,"technical","medium"
"0",0.418,0.4719,4,320,4,0,0,"hr","medium"
"1",0.3881,0.4007,6,184,7,0,0,"support","low"
"0",0.794,0.841,6,242,2,0,0,"sales","medium"
"0",0.4111,0.5226,11,301,3,0,0,"hr","low"
"0",0.772,0.3361,9,314,6,0,0,"technical","medium"
"1",0.7434,0.8719,7,288,5,0,0,"sales","low"
"0",0.146,0.6558,4,201,6,1,0,"sales","medium"
"1",0.6847,0.7348,10,310,9,0,0,"technical","medium"
"0",0.4036,0.314,5,222,7,0,0,"technical","medium"
"0",0.5822,0.8531,7,226,3,0,0,"support","low"
"0",0.595,0.7209,7,233,4,0,0,"IT","medium"
"0",0.3236,0.4041,9,213,4,0,0,"hr","low"
"0",0.2821,0.4348,7,145,4,0,0,"sales","low"
"0",0.6235,0.2946,8,221,10,1,0,"RandD","low"
"0",0.5529,0.6058,8,165,3,0,0,"sales","low"
"0",0.3903,0.4635,8,255,4,0,0,"technical","low"
"0",0.8716,0.4149,6,232,5,0,0,"technical","medium"
"0",0.9107,0.8057,7,183,4,0,0,"technical","low"
"0",0.5146,0.6577,8,303,8,0,0,"support","low"
"0",0.8064,0.4804,8,322,5,0,0,"sales","medium"
"0",0.5802,0.6034,8,286,7,0,0,"technical","medium"
"0",0.3653,0.3113,8,310,8,0,0,"sales","low"
"1",0.0267,0.7815,12,296,8,0,0,"sales","low"
"0",0.685,0.882,9,247,5,0,0,"RandD","medium"
"0",0.3154,0.6448,10,238,3,0,0,"sales","low"
"0",0.3217,0.1789,3,286,3,0,0,"sales","medium"
"0",0.5938,0.5913,5,225,3,1,0,"product_mng","medium"
"1",0.2668,0.8909,9,262,7,0,0,"technical","low"
"0",0.5163,0.1464,11,329,5,0,0,"sales","low"
"1",0.355,0.5003,10,300,7,0,0,"technical","medium"
"0",0.889,0.2833,7,267,4,1,0,"product_mng","low"
"0",0.9703,0.574,6,339,7,0,0,"hr","low"
"0",0.4452,0.2748,8,281,5,1,0,"technical","low"
"1",0.3479,0.7339,13,359,7,0,0,"hr","medium"
"0",0.829,0.3073,8,274,7,0,0,"RandD","low"
"1",0.8132,0.8273,11,279,5,0,0,"RandD","medium"
"0",0.5915,0.2599,7,258,5,0,0,"sales","medium"
"0",0.5328,0.2949,9,293,6,0,0,"sales","medium"
"0",0.5516,0.7635,8,342,4,0,0,"support","low"
"0",0.3056,0.562,9,297,7,0,0,"hr","low"
"1",0.3826,0.6201,10,305,6,1,0,"sales","medium"
"0",0.7678,0.6008,5,348,6,0,0,"support","medium"
"0",0.7064,0.4063,11,220,5,0,0,"technical","low"
"0",0.7112,0.8369,9,221,6,0,0,"product_mng","medium"
"1",0.216,0.7119,9,281,6,0,0,"support","low"
"0",0.3046,0.8263,7,373,3,0,0,"hr","low"
"0",0.6476,0.2882,8,226,2,0,0,"support","medium"
"1",0.3645,0.6431,8,369,6,0,0,"sales","low"
"0",0.8076,0.7491,12,353,5,0,0,"support","medium"
"0",0.3454,0.5459,7,171,5,0,0,"support","low"
"0",0.3681,0.4089,9,273,7,0,0,"support","low"
"1",0.2276,0.1708,7,222,4,0,0,"support","low"
"0",0.7029,0.5058,10,267,5,0,0,"sales","medium"
"0",0.5831,0.1117,9,152,3,0,0,"technical","medium"
"0",0.6468,0.486,8,233,8,0,0,"support","low"
"0",0.9068,0.3158,5,251,7,0,0,"technical","high"
"1",0.7382,0.6336,12,332,9,0,0,"sales","low"
"1",0.3528,0.1414,3,226,7,0,0,"sales","medium"
"0",0.5765,0.2045,11,224,4,0,0,"sales","low"
"1",0.0521,0.5543,8,158,2,0,0,"support","low"
"0",0.4483,0.4703,8,171,7,0,0,"technical","low"
"1",0.4293,0.3855,5,332,4,0,0,"technical","low"
"0",0.6448,0.7522,11,303,7,0,0,"support","low"
"0",0.7676,0.2046,9,209,7,1,0,"RandD","medium"
"0",0.8149,0.6602,10,282,7,0,0,"technical","low"
"1",0.3524,0.6439,9,344,8,0,0,"technical","medium"
"1",0.3165,0.4173,6,246,5,0,0,"management","low"
"0",0.6038,0.57,5,264,2,0,0,"product_mng","low"
"0",0.4146,0.4201,10,232,8,0,0,"sales","medium"
"0",0.5836,0.6521,7,275,4,0,0,"hr","high"
"0",0.5666,0.6609,11,228,6,0,0,"IT","medium"
"0",0.5526,0.8362,9,294,2,0,0,"support","low"
"0",0.4931,0.4466,3,185,2,0,0,"product_mng","medium"
"0",0.5249,0.1692,6,223,9,0,0,"support","medium"
"0",0.4505,0.9255,9,239,5,0,0,"hr","low"
"1",0.0415,0.5343,10,343,8,0,0,"support","low"
"0",0.6355,0.2113,9,248,5,0,0,"sales","low"
"0",0.6378,0.2781,7,262,7,0,0,"accounting","low"
"0",0.1161,0.5671,8,314,4,0,0,"RandD","medium"
"0",0.8668,0.5344,10,251,7,0,0,"sales","medium"
"0",0.6013,0.5519,11,262,7,0,0,"product_mng","high"
"1",0.4685,0.2331,8,239,3,0,0,"sales","low"
"1",0.436,0.3872,7,191,6,0,0,"sales","medium"
"0",0.7791,0.7267,9,251,6,0,0,"accounting","medium"
"1",0.7979,0.8689,9,334,6,0,0,"product_mng","medium"
"0",0.3449,0.515,9,246,5,0,0,"support","high"
"0",0.547,0.4714,12,262,8,0,0,"IT","medium"
"1",0.7972,0.5112,7,219,5,0,0,"technical","low"
"0",0.6901,0.6779,8,183,5,0,0,"management","medium"
"0",0.4458,0.624,7,235,9,1,0,"marketing","medium"
"0",0.8979,0.1276,4,188,7,0,0,"sales","low"
"0",0.5878,0.7369,5,249,7,0,0,"accounting","low"
"0",0.7415,0.6022,6,263,6,1,0,"sales","low"
"0",0.9066,0.759,7,241,7,0,0,"support","low"
"1",0.1726,0.7729,11,317,8,0,0,"IT","low"
"1",0.2447,0.1093,5,231,4,0,0,"technical","low"
"1",0.4473,0.633,9,311,3,0,0,"support","low"
"0",0.8998,0.4866,6,159,3,0,0,"marketing","medium"
"0",0.1319,0.6672,6,265,8,0,0,"support","medium"
"0",0.6447,0.7169,7,238,3,0,0,"support","low"
"0",0.4952,0.62,11,296,6,0,0,"sales","medium"
"0",0.4855,0.78,5,284,4,0,0,"technical","high"
"0",0.3927,0.9423,8,287,5,0,0,"support","medium"
"0",0.8099,0.6939,10,185,6,0,0,"sales","low"
"1",0.3245,0.4207,8,176,5,0,0,"accounting","low"
"0",0.493,0.3853,8,358,3,0,0,"sales","medium"
"1",0.2073,0.6601,10,337,6,0,0,"technical","low"
"0",0.2489,0.4265,4,201,3,0,0,"technical","low"
"0",0.4511,0.6603,4,177,2,0,0,"product_mng","medium"
"0",0.645,0.5423,5,250,4,0,0,"IT","medium"
"0",0.3046,0.5223,9,311,8,0,0,"marketing","low"
"1",0.7663,0.7206,11,338,7,0,0,"sales","low"
"0",0.5289,0.4486,10,308,4,1,0,"RandD","low"
"0",0.604,0.4664,9,182,7,0,0,"product_mng","medium"
"0",0.6053,0.2294,8,154,7,0,0,"accounting","low"
"1",0.1373,0.7663,9,263,7,0,0,"technical","low"
"0",0.6654,0.8901,10,188,3,0,0,"management","medium"
"0",0.7374,0.1762,10,173,2,0,0,"sales","medium"
"0",0.8109,0.4989,10,192,6,0,0,"accounting","low"
"1",0.2515,0.3568,6,226,4,0,0,"hr","low"
"0",0.683,0.6826,10,222,4,0,0,"marketing","medium"
"1",0.2307,0.1787,7,166,7,0,0,"IT","low"
"0",0.5582,0.6581,8,313,6,0,0,"IT","medium"
"0",0.7718,0.9148,3,265,6,0,1,"sales","medium"
"0",0.5788,0.2898,5,186,4,0,0,"IT","low"
"1",0.2585,0.1603,5,154,4,0,0,"accounting","medium"
"1",0.6817,0.8099,9,248,6,0,0,"sales","low"
"0",0.573,0.4461,5,225,4,0,0,"sales","medium"
"0",0.2537,0.2547,7,141,9,1,1,"management","high"
"0",0.5647,0.5946,11,306,6,1,0,"technical","low"
"0",0.595,0.6601,6,245,5,0,0,"sales","low"
"0",0.872,0.4898,7,319,7,0,0,"technical","medium"
"0",0.4936,0.1348,9,342,5,0,0,"sales","low"
"0",0.5239,0.3731,6,206,7,1,0,"support","low"
"1",0.3333,0.1719,2,179,7,0,0,"sales","low"
"0",0.6201,0.3849,7,286,3,0,0,"product_mng","medium"
"0",0.8268,0.7944,8,173,2,0,0,"marketing","high"
"0",0.5304,0.362,4,255,8,0,0,"sales","medium"
"1",0.1709,0.6734,11,281,6,0,0,"marketing","low"
"0",0.173,0.5789,8,196,9,0,0,"RandD","low"
"1",0.3052,0.3724,3,137,6,0,0,"support","medium"
"0",0.4965,0.528,12,341,3,0,0,"support","low"
"1",0.2684,0.1905,8,188,6,0,0,"hr","low"
"0",0.8068,0.8376,10,273,5,0,1,"sales","medium"
"0",0.3546,0.4298,9,306,5,1,0,"sales","medium"
"0",0.6948,0.5108,12,229,3,0,0,"technical","medium"
"0",0.4727,0.5602,8,302,6,0,0,"sales","medium"
"0",0.5175,0.682,7,324,6,0,0,"sales","low"
"0",0.6593,0.5864,8,322,4,0,0,"technical","medium"
"0",0.7461,0.7399,8,187,6,0,0,"technical","low"
"0",0.3558,0.5898,5,249,5,0,0,"sales","medium"
"0",0.2956,0.8502,8,278,8,0,0,"marketing","medium"
"1",0.189,0.6067,10,311,7,0,0,"technical","low"
"1",0.6109,0.8832,12,215,3,0,0,"support","low"
"0",0.4492,0.6239,9,210,6,0,0,"sales","low"
